LocationName,ISO,country,region,world_region,MPI,geo,lat,lon,id,funded_amount,loan_amount,activity,sector,use,country_code,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,borrower_genders,repayment_interval,date,year,month,day
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1118321,425.0,425.0,Farm Supplies,Agriculture,to buy fertilisers for her crops.,SV,USD,199.0,2016-07-18 15:03:59+00:00,2016-06-30 07:00:00+00:00,2016-08-16 23:12:18+00:00,15.0,10,"#Repeat Borrower, #Elderly, #Woman Owned Biz, #Parent",female,bullet,2016-07-18,2016,July,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1118313,1500.0,1500.0,Fruits & Vegetables,Food,"to buy chiles, tomatoes, radishes, onions, squash, lemons, watermelons, potatoes, lettuce, bananas, and pumpkin squash to continue selling fruits and vegetables.  ",SV,USD,199.0,2016-07-18 14:53:41+00:00,2016-06-30 07:00:00+00:00,2016-08-17 19:33:41+00:00,21.0,39,"#Repeat Borrower, #Vegan, #Parent, user_favorite, user_favorite",male,monthly,2016-07-18,2016,July,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1118357,1100.0,1100.0,Dairy,Agriculture,"to buy more dairy products to continue selling, as well as buy cattle to raise with her husband.",SV,USD,199.0,2016-07-18 15:58:07+00:00,2016-07-14 07:00:00+00:00,2016-08-17 20:15:17+00:00,20.0,20,"#Animals, #Parent, #Woman Owned Biz",female,monthly,2016-07-18,2016,July,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1120028,300.0,300.0,Food Production/Sales,Food,to buy a bigger industrial griddle to prepare the breads with chicken to sell.,SV,USD,199.0,2016-07-20 14:23:33+00:00,2016-07-09 07:00:00+00:00,2016-08-12 14:34:00+00:00,14.0,11,"#Woman Owned Biz, #Parent, #Biz Durable Asset",female,monthly,2016-07-20,2016,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1120025,200.0,200.0,General Store,Retail,"to buy sugar, eggs, oil, canned goods, bread, detergents, soft drinks and other products that she needs to stock up her store.",SV,USD,199.0,2016-07-20 14:17:05+00:00,2016-07-14 07:00:00+00:00,2016-07-25 14:19:58+00:00,14.0,6,,female,monthly,2016-07-20,2016,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1120150,150.0,700.0,Agriculture,Agriculture,to buy agricultural supplies such as pesticides and fertilizer for his corn field and to buy a calf.,SV,USD,199.0,2016-07-20 20:35:30+00:00,2016-06-29 07:00:00+00:00,,13.0,6,"#Repeat Borrower, #Animals, #Parent",male,bullet,2016-07-20,2016,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1120921,1325.0,1500.0,General Store,Retail,"to buy eggs, rice, beans, sugar, candies, beverages, condiments, shampoos, etc., to stock her store.",SV,USD,199.0,2016-07-21 17:19:58+00:00,2016-07-19 07:00:00+00:00,,14.0,25,"#Repeat Borrower, #Parent, #Woman Owned Biz",female,monthly,2016-07-21,2016,July,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1121740,175.0,175.0,Farm Supplies,Agriculture,to buy fertilizers to apply to his crops of basic grains.,SV,USD,199.0,2016-07-22 16:42:54+00:00,2016-06-28 07:00:00+00:00,2016-07-30 12:30:17+00:00,15.0,7,"#Repeat Borrower, #Elderly",male,monthly,2016-07-22,2016,July,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1122920,500.0,500.0,Grocery Store,Food,"to buy eggs, oil, canned foods, condiments, candies, soups, beverages, corn, bananas, and milk to stock his store and to [make and] sell tamales and empanadas.",SV,USD,199.0,2016-07-25 15:10:31+00:00,2016-07-14 07:00:00+00:00,2016-08-22 04:25:32+00:00,14.0,15,#Parent,male,monthly,2016-07-25,2016,July,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1123926,150.0,150.0,General Store,Retail,"to buy rice, sugar, oil, candy, drinks, bread, condiments, animal feed, vegetables, and other products to stock his store.",SV,USD,199.0,2016-07-26 17:23:01+00:00,2016-07-11 07:00:00+00:00,2016-08-02 23:37:35+00:00,14.0,4,,male,monthly,2016-07-26,2016,July,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1124693,500.0,500.0,Food Production/Sales,Food,to buy an industrial press for selling tortillas.,SV,USD,199.0,2016-07-27 17:12:55+00:00,2016-07-25 07:00:00+00:00,2016-08-27 19:15:53+00:00,11.0,18,"#Biz Durable Asset, #Parent, #Woman Owned Biz, user_favorite, user_favorite",female,monthly,2016-07-27,2016,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1124775,350.0,350.0,Food Production/Sales,Food,to buy an industrial tortilla press in order to start her own tortilla sales.,SV,USD,199.0,2016-07-27 21:45:39+00:00,2016-07-18 07:00:00+00:00,2016-08-29 05:54:55+00:00,14.0,5,"#Woman Owned Biz, #Parent, user_favorite",female,monthly,2016-07-27,2016,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1124756,300.0,1500.0,Bakery,Food,"to buy flour, sugar, milk, eggs, cinnamon, salt, and other ingredients for bread baking.",SV,USD,199.0,2016-07-27 21:17:07+00:00,2016-07-16 07:00:00+00:00,,20.0,12,"user_favorite, #Parent",female,monthly,2016-07-27,2016,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1124759,375.0,1200.0,Farm Supplies,Agriculture,"to buy fertilizers and pesticides/herbicides to apply to her crops of basic grains, and to pay for labor and prepare the earth.",SV,USD,199.0,2016-07-27 21:23:04+00:00,2016-07-20 07:00:00+00:00,,14.0,11,"#Woman Owned Biz, #Vegan, #Job Creator",female,monthly,2016-07-27,2016,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1124694,200.0,200.0,Farm Supplies,Agriculture,to buy manure and insecticides to apply to his corn crop.,SV,USD,199.0,2016-07-27 17:19:19+00:00,2016-07-23 07:00:00+00:00,2016-08-01 10:18:39+00:00,8.0,7,,male,bullet,2016-07-27,2016,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1124698,725.0,1100.0,General Store,Retail,"to buy cooking oil, toothpaste, eggs, sodas, sweets, meat, and bread, among other products, for her store.",SV,USD,199.0,2016-07-27 17:31:40+00:00,2016-07-20 07:00:00+00:00,,14.0,10,"#Elderly, #Repeat Borrower",female,monthly,2016-07-27,2016,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1124754,400.0,400.0,Farming,Agriculture,"to buy seeds, manure and posion to cultivate corn, and to prepare and clean her plot.",SV,USD,199.0,2016-07-27 21:02:42+00:00,2016-07-23 07:00:00+00:00,2016-08-28 00:58:18+00:00,14.0,10,"#Repeat Borrower, #Job Creator, #Vegan, #Parent",female,monthly,2016-07-27,2016,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1124724,525.0,1050.0,Livestock,Agriculture,to buy beef cattle.,SV,USD,199.0,2016-07-27 19:28:51+00:00,2016-07-15 07:00:00+00:00,,26.0,6,"#Animals, #Parent, #Woman Owned Biz",female,monthly,2016-07-27,2016,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1124761,100.0,500.0,Jewelry,Retail,"to buy more steel and plated jewelry, and also clothing for men and women to continue selling.",SV,USD,199.0,2016-07-27 21:27:34+00:00,2016-07-22 07:00:00+00:00,,14.0,4,"#Repeat Borrower, #Parent, #Woman Owned Biz",female,monthly,2016-07-27,2016,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1124739,1025.0,1500.0,Barber Shop,Services,to buy a professional stylist chair and two machines to cut hair,SV,USD,199.0,2016-07-27 20:17:26+00:00,2016-07-15 07:00:00+00:00,,26.0,9,#Biz Durable Asset,male,monthly,2016-07-27,2016,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1124697,350.0,350.0,General Store,Retail,"to buy drinks, sugar, flour, maize, spices, seasonings, detergents etc to stock her shop. She will also buy a stove so she can start to sell ""pupusas"" (traditional corn tortillas).",SV,USD,199.0,2016-07-27 17:26:01+00:00,2016-07-21 07:00:00+00:00,2016-08-28 17:11:26+00:00,14.0,11,"#Biz Durable Asset, #Parent, #Woman Owned Biz",female,monthly,2016-07-27,2016,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1124765,100.0,500.0,Food Production/Sales,Food,"to buy corn and firewood for selling tortillas, and to buy basic products to stock her store.",SV,USD,199.0,2016-07-27 21:32:54+00:00,2016-07-12 07:00:00+00:00,,14.0,4,"#Repeat Borrower, #Parent, #Woman Owned Biz",female,monthly,2016-07-27,2016,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1124700,400.0,400.0,Food Production/Sales,Food,to purchase corn for the sale of tortillas.  ,SV,USD,199.0,2016-07-27 17:38:22+00:00,2016-07-20 07:00:00+00:00,2016-07-31 20:59:08+00:00,8.0,10,"#Repeat Borrower, #Widowed",female,monthly,2016-07-27,2016,July,Wednesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1125479,1000.0,1000.0,Farm Supplies,Agriculture,to buy fertilizer and pesticides to maintain her crops and pay for labor.,SV,USD,199.0,2016-07-28 16:14:20+00:00,2016-07-22 07:00:00+00:00,2016-08-22 05:48:01+00:00,26.0,38,"#Elderly, #Repeat Borrower, #Widowed, #Single Parent, #Job Creator, #Woman Owned Biz, #Vegan",female,monthly,2016-07-28,2016,July,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1125469,950.0,1400.0,Agriculture,Agriculture,to buy heifers and agricultural supplies for his corn crops.,SV,USD,199.0,2016-07-28 15:56:24+00:00,2016-07-26 07:00:00+00:00,,14.0,7,"#Animals, #Parent",male,bullet,2016-07-28,2016,July,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1125508,1300.0,1300.0,Livestock,Agriculture,to buy cattle.,SV,USD,199.0,2016-07-28 17:27:17+00:00,2016-07-15 07:00:00+00:00,2016-08-31 22:05:49+00:00,14.0,51,"#Animals, #Parent, user_favorite",male,bullet,2016-07-28,2016,July,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1125510,650.0,650.0,Farming,Agriculture,to buy a heifer and fertilizer for his cornfield.,SV,USD,199.0,2016-07-28 17:33:16+00:00,2016-07-21 07:00:00+00:00,2016-08-31 23:19:30+00:00,14.0,14,"#Repeat Borrower, #Parent",male,bullet,2016-07-28,2016,July,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1125484,300.0,300.0,Food Production/Sales,Food,"to buy corn, chicken, potatoes, oil, and salt to sell tamales, and also to construct a gallery where she will make her products.",SV,USD,199.0,2016-07-28 16:22:42+00:00,2016-07-14 07:00:00+00:00,2016-08-31 11:45:15+00:00,14.0,12,"user_favorite, user_favorite, #Parent, #Woman Owned Biz, user_favorite, user_favorite",female,monthly,2016-07-28,2016,July,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1125489,250.0,250.0,Farm Supplies,Agriculture,to buy fertilizer and pay for labor.,SV,USD,199.0,2016-07-28 16:36:57+00:00,2016-07-21 07:00:00+00:00,2016-08-20 06:35:02+00:00,11.0,9,"#Parent, #Job Creator",male,bullet,2016-07-28,2016,July,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1125492,400.0,1000.0,Natural Medicines,Health,to buy more natural medicines so that he can continue selling.,SV,USD,199.0,2016-07-28 16:43:32+00:00,2016-07-11 07:00:00+00:00,,20.0,16,"#Health and Sanitation, #Parent, user_favorite",male,monthly,2016-07-28,2016,July,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1125466,825.0,1550.0,Farming,Agriculture,"to buy fertilizers and poison for his corn and beans crops, and also to pay for labor.",SV,USD,199.0,2016-07-28 15:48:30+00:00,2016-07-22 07:00:00+00:00,,37.0,2,"#Elderly, #Repeat Borrower, #Single, #Job Creator, #Vegan",male,monthly,2016-07-28,2016,July,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1125506,200.0,200.0,Food Production/Sales,Food,"to buy chairs, tables, and an awning.",SV,USD,199.0,2016-07-28 17:21:43+00:00,2016-07-14 07:00:00+00:00,2016-08-22 16:21:55+00:00,14.0,7,"#Biz Durable Asset, #Parent",male,monthly,2016-07-28,2016,July,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1125474,1000.0,1000.0,Shoe Sales,Retail,to buy more men's and women's shoes to continue selling.,SV,USD,199.0,2016-07-28 16:08:10+00:00,2016-07-22 07:00:00+00:00,2016-08-31 17:21:02+00:00,14.0,36,"#Repeat Borrower, #Elderly, #Parent, user_favorite, user_favorite",female,monthly,2016-07-28,2016,July,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1126344,325.0,800.0,Farming,Agriculture,"to buy agricultural materials to plant a hectare of corn, prepare the land, and pay for labor.",SV,USD,199.0,2016-07-29 18:06:17+00:00,2016-07-29 07:00:00+00:00,,21.0,12,"#Job Creator, #Vegan, #Parent",male,irregular,2016-07-29,2016,July,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1126341,300.0,300.0,Farming,Agriculture,to buy fertilizers to apply to his crops of staple grains.,SV,USD,199.0,2016-07-29 17:58:04+00:00,2016-07-27 07:00:00+00:00,2016-08-12 04:30:39+00:00,15.0,12,"#Elderly, #Repeat Borrower, user_favorite",male,monthly,2016-07-29,2016,July,Friday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1126624,350.0,350.0,Farm Supplies,Agriculture,"to buy seeds, fertilizer and herbicide to grow his basic grains.",SV,USD,199.0,2016-07-30 14:46:07+00:00,2016-07-22 07:00:00+00:00,2016-09-05 10:19:14+00:00,11.0,10,"#Parent, #Vegan",male,bullet,2016-07-30,2016,July,Saturday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1126621,225.0,600.0,Farming,Agriculture,"to buy fertilizers, vegetable seeds and corn seeds for planting.",SV,USD,199.0,2016-07-30 14:28:39+00:00,2016-07-22 07:00:00+00:00,,26.0,8,#Vegan,male,monthly,2016-07-30,2016,July,Saturday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1127124,700.0,1500.0,Pigs,Agriculture,to buy pigs to butcher and to continue selling the meat,SV,USD,199.0,2016-08-01 15:18:27+00:00,2016-07-29 07:00:00+00:00,,27.0,8,"#Animals, #Elderly, #Widowed, #Woman Owned Biz",female,monthly,2016-08-01,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1129291,1000.0,1000.0,Food Production/Sales,Food,to buy corn and firewood to sell tortillas.,SV,USD,199.0,2016-08-04 19:33:39+00:00,2016-08-02 07:00:00+00:00,2016-09-01 22:46:42+00:00,20.0,40,"#Repeat Borrower, #Elderly, #Single Parent, #Parent, #Vegan, #Woman Owned Biz",female,monthly,2016-08-04,2016,August,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1129296,475.0,1500.0,Farm Supplies,Agriculture,to buy agricultural supplies,SV,USD,199.0,2016-08-04 19:49:18+00:00,2016-07-30 07:00:00+00:00,,12.0,18,"#Vegan, #Parent",female,bullet,2016-08-04,2016,August,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1129191,500.0,500.0,Natural Medicines,Health,to purchase natural medicines to stock her business.,SV,USD,199.0,2016-08-04 14:54:46+00:00,2016-07-28 07:00:00+00:00,2016-08-17 16:06:54+00:00,14.0,16,"#Health and Sanitation, #Repeat Borrower, user_favorite, user_favorite, #Parent, #Woman Owned Biz",female,monthly,2016-08-04,2016,August,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1129290,250.0,250.0,Farm Supplies,Agriculture,"to buy seeds, fertilizers and pesticides to grow her crop of corn.",SV,USD,199.0,2016-08-04 19:26:52+00:00,2016-07-20 07:00:00+00:00,2016-08-24 22:21:52+00:00,13.0,8,#Parent,female,bullet,2016-08-04,2016,August,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1129293,400.0,400.0,Clothing Sales,Clothing,"to buy shirts, pants, skirts, blouses and undergarments to continue selling.",SV,USD,199.0,2016-08-04 19:41:52+00:00,2016-08-01 07:00:00+00:00,2016-09-08 17:32:27+00:00,14.0,16,"#Parent, #Woman Owned Biz",female,monthly,2016-08-04,2016,August,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1129197,1400.0,1400.0,Party Supplies,Retail,to purchase chairs and tables to continue renting to her customers when they have celebrations.,SV,USD,199.0,2016-08-04 15:04:57+00:00,2016-07-26 07:00:00+00:00,2016-09-08 05:04:52+00:00,14.0,50,"#Biz Durable Asset, #Parent, #Repair Renew Replace, #Single Parent, #Woman Owned Biz, user_favorite",female,monthly,2016-08-04,2016,August,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1130272,900.0,900.0,Food Production/Sales,Food,to purchase corn for the sale of tortillas and pupusas [stuffed corn tortillas].,SV,USD,199.0,2016-08-08 14:53:49+00:00,2016-08-01 07:00:00+00:00,2016-09-08 17:14:58+00:00,26.0,33,"#Repeat Borrower, #Widowed, #Elderly, user_favorite",female,monthly,2016-08-08,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1130372,350.0,800.0,Cosmetics Sales,Retail,"to buy cosmetics, shoes, metal jewelry and perfumes to keep selling in his business.",SV,USD,199.0,2016-08-08 21:26:58+00:00,2016-07-26 07:00:00+00:00,,14.0,5,#Single,male,monthly,2016-08-08,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1130902,200.0,200.0,Farm Supplies,Agriculture,"to buy seeds, fertilizers and pesticides for planting corn and to pay the rent for the land.",SV,USD,199.0,2016-08-09 17:45:54+00:00,2016-07-29 07:00:00+00:00,2016-08-21 22:45:40+00:00,15.0,8,#Elderly,male,monthly,2016-08-09,2016,August,Tuesday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1132120,225.0,500.0,Food Production/Sales,Food,to buy 5 quintals of corn to sell tortillas.,SV,USD,199.0,2016-08-11 15:28:20+00:00,2016-08-03 07:00:00+00:00,,14.0,9,"#Elderly, #Vegan, #Woman Owned Biz",female,monthly,2016-08-11,2016,August,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1132158,350.0,350.0,Farming,Agriculture,"to buy fertilizers, herbicides and seeds to plant a hectare of corn.",SV,USD,199.0,2016-08-11 16:51:04+00:00,2016-08-09 07:00:00+00:00,2016-09-13 16:25:48+00:00,10.0,9,#Parent,male,bullet,2016-08-11,2016,August,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1132113,350.0,1000.0,Food Stall,Food,"to buy beverages and candies to sell and fruits and vegetables to make snacks such as fried yucca, french fries, enchiladas, and meat pastries, among other items.",SV,USD,199.0,2016-08-11 15:09:19+00:00,2016-08-04 07:00:00+00:00,,20.0,4,"#Woman Owned Biz, user_favorite",female,monthly,2016-08-11,2016,August,Thursday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1133374,1000.0,1000.0,Poultry,Agriculture,to buy more broiler chickens and expand his farm.,SV,USD,199.0,2016-08-15 17:06:47+00:00,2016-08-04 07:00:00+00:00,2016-09-20 03:14:33+00:00,20.0,20,"#Animals, #Parent, user_favorite",male,monthly,2016-08-15,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1133379,300.0,300.0,Food Production/Sales,Food,to buy flour and rice for making pound cakes to sell.,SV,USD,199.0,2016-08-15 17:32:18+00:00,2016-07-20 07:00:00+00:00,2016-09-01 23:03:02+00:00,14.0,12,"#Single Parent, #Elderly, #Woman Owned Biz, #Woman Owned Biz",female,monthly,2016-08-15,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1133368,600.0,600.0,Cattle,Agriculture,to purchase a pair of small calves to fatten and then put up for sale.,SV,USD,199.0,2016-08-15 16:44:25+00:00,2016-08-04 07:00:00+00:00,2016-09-14 09:48:13+00:00,14.0,16,#Animals,female,monthly,2016-08-15,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1133364,400.0,400.0,Bakery,Food,"to purchase flour, milk, sugar, and eggs to make bread and sell it.",SV,USD,199.0,2016-08-15 16:36:22+00:00,2016-08-12 07:00:00+00:00,2016-09-14 11:27:11+00:00,14.0,13,"#Parent, #Woman Owned Biz",female,monthly,2016-08-15,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1133371,400.0,400.0,Agriculture,Agriculture,"to pay rent on two hectares of land where he grows pipian squash and corn, as well as to pay to rent the tractor to prepare the soil.",SV,USD,199.0,2016-08-15 16:57:54+00:00,2016-08-04 07:00:00+00:00,2016-09-18 13:47:49+00:00,14.0,16,"#Vegan, user_favorite",male,monthly,2016-08-15,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1133382,400.0,400.0,Farming,Agriculture,"to purchase fertilizers and pesticides for her corn crops, and she will purchase a pig.",SV,USD,199.0,2016-08-15 17:40:38+00:00,2016-08-08 07:00:00+00:00,2016-09-06 16:20:24+00:00,14.0,13,"#Animals, #Woman Owned Biz",female,monthly,2016-08-15,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1133377,200.0,200.0,Farm Supplies,Agriculture,to buy supplies such as fertilizer and pesticide for his cultivation of grain.,SV,USD,199.0,2016-08-15 17:17:40+00:00,2016-08-05 07:00:00+00:00,2016-08-22 14:52:56+00:00,8.0,8,"#Repeat Borrower, #Elderly",male,bullet,2016-08-15,2016,August,Monday
"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1133936,1000.0,1000.0,Farm Supplies,Agriculture,to buy fertilizer and pay for labor.,SV,USD,199.0,2016-08-16 16:45:17+00:00,2016-08-11 07:00:00+00:00,2016-09-13 18:06:10+00:00,14.0,38,"#Repeat Borrower, #Elderly, #Job Creator, #Supporting Family, user_favorite",female,bullet,2016-08-16,2016,August,Tuesday
