,LocationName,ISO,country,region,world_region,MPI,geo,lat,lon,id,funded_amount,loan_amount,activity,sector,use,country_code,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,borrower_genders,repayment_interval,date,year,month,day
2432,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1266340,500.0,500.0,General Store,Retail,"purchase staple grains, detergent, beverages, candies, and other products to sell in his shop.",SV,USD,199.0,2017-03-24 19:38:27+00:00,2017-03-13 07:00:00+00:00,2017-04-27 11:59:53+00:00,14.0,12,"#Single, user_favorite",male,monthly,2017-03-24,2017,March,Friday
2961,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1076557,200.0,200.0,Farm Supplies,Agriculture,"buy manure, seeds and pesticides.",SV,USD,199.0,2016-05-26 22:41:50+00:00,2016-05-11 07:00:00+00:00,2016-06-13 14:01:19+00:00,12.0,8,"volunteer_like, #Vegan, #Parent",female,monthly,2016-05-26,2016,May,Thursday
228,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,690947,1500.0,1500.0,Livestock,Agriculture,to purchase cattle and get her farm ahead.,SV,USD,199.0,2014-03-29 16:36:53+00:00,2014-03-14 07:00:00+00:00,2014-05-06 06:50:09+00:00,14.0,59,"volunteer_like, #Animals, #Woman Owned Biz, #Sustainable Ag, user_favorite",female,bullet,2014-03-29,2014,March,Saturday
104,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,667880,1000.0,1000.0,Agriculture,Agriculture,"to buy seeds, compost, fertilizers, and livestock.",SV,USD,199.0,2014-02-10 22:12:18+00:00,2014-01-30 08:00:00+00:00,2014-03-10 23:08:37+00:00,14.0,40,"user_favorite, #Elderly, #Supporting Family",male,bullet,2014-02-10,2014,February,Monday
1649,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1051027,750.0,750.0,Grocery Store,Food,"to buy more products for the basic family food basket, candies, and beverages to stock his store.",SV,USD,199.0,2016-04-07 20:05:00+00:00,2016-03-31 07:00:00+00:00,2016-05-11 18:30:05+00:00,15.0,23,#Parent,male,monthly,2016-04-07,2016,April,Thursday
1678,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1061069,1000.0,1000.0,Farming,Agriculture,"to buy agricultural supplies such as manure, pesticides, seeds, poisons and fertilizers to grow staple grains.",SV,USD,199.0,2016-04-26 15:53:29+00:00,2016-04-15 07:00:00+00:00,2016-05-28 22:28:46+00:00,14.0,39,"#Elderly, #Repeat Borrower, #Supporting Family, #Vegan, user_favorite",female,bullet,2016-04-26,2016,April,Tuesday
1774,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1108058,775.0,1500.0,Food Production/Sales,Food,to buy corn to make tortillas.,SV,USD,199.0,2016-06-28 14:31:20+00:00,2016-06-18 07:00:00+00:00,,14.0,31,"#Parent, #Woman Owned Biz",female,monthly,2016-06-28,2016,June,Tuesday
3404,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1324051,150.0,600.0,Agriculture,Agriculture,buy agricultural supplies for planting basic grains.,SV,USD,199.0,2017-06-20 23:10:06+00:00,2017-05-31 07:00:00+00:00,,15.0,5,"#Vegan, #Parent",male,monthly,2017-06-20,2017,June,Tuesday
3405,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1326905,50.0,400.0,Farming,Agriculture,"to purchase agricultural supplies such as manure, herbicides and liquid fertilizers to apply to leaves, which will help his crops to develop better and have a good yield.",SV,USD,199.0,2017-06-23 16:39:19+00:00,2017-06-14 07:00:00+00:00,,12.0,2,"#Parent, #Vegan",male,bullet,2017-06-23,2017,June,Friday
2338,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1242626,500.0,500.0,Pigs,Agriculture,"to buy six pigs to raise and sell, or butcher, with the aim of generating income to pay for her children's studies",SV,USD,199.0,2017-02-20 22:01:30+00:00,2017-02-18 08:00:00+00:00,2017-02-25 19:17:22+00:00,20.0,9,"#Parent, #Animals",female,monthly,2017-02-20,2017,February,Monday
1477,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1002476,300.0,300.0,Pigs,Agriculture,to buy 4 pigs to raise and fatten to resell,SV,USD,199.0,2015-12-30 20:05:27+00:00,2015-12-23 08:00:00+00:00,2015-12-31 18:21:01+00:00,14.0,3,,female,bullet,2015-12-30,2015,December,Wednesday
1345,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,965360,300.0,300.0,Livestock,Agriculture,to buy a calf for some additional income,SV,USD,199.0,2015-10-19 14:54:54+00:00,2015-10-08 07:00:00+00:00,2015-10-26 14:43:50+00:00,14.0,10,user_favorite,female,monthly,2015-10-19,2015,October,Monday
2006,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1174563,350.0,350.0,Farming,Agriculture,"to buy fertilizers for the last application to her corn and bean crops, and to also buy a calf to raise.",SV,USD,199.0,2016-10-25 20:56:35+00:00,2016-10-17 07:00:00+00:00,2016-10-28 15:45:51+00:00,14.0,7,#Animals,female,bullet,2016-10-25,2016,October,Tuesday
997,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,856869,525.0,525.0,Livestock,Agriculture,to purchase a calf and to cover personal expenses for her daughters' studies.,SV,USD,199.0,2015-03-17 17:11:08+00:00,2015-02-25 08:00:00+00:00,2015-03-22 18:13:26+00:00,14.0,15,user_favorite,female,bullet,2015-03-17,2015,March,Tuesday
2358,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1245025,500.0,500.0,General Store,Retail,"to purchase rice, sugar, snacks, beverages, shampoos, bars of soap, bread, detergents, condiments, etc. to stock her store.",SV,USD,199.0,2017-02-23 15:52:25+00:00,2017-02-20 08:00:00+00:00,2017-02-25 10:16:52+00:00,7.0,18,#Repeat Borrower,female,monthly,2017-02-23,2017,February,Thursday
1365,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,971108,250.0,250.0,Poultry,Agriculture,"to buy a dozen small chickens, a dozen ducks, and a dozen turkeys.",SV,USD,199.0,2015-10-29 17:25:59+00:00,2015-10-24 07:00:00+00:00,2015-11-11 17:43:40+00:00,10.0,6,"#Elderly, #Animals, #Parent",male,monthly,2015-10-29,2015,October,Thursday
1187,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,914903,250.0,250.0,Agriculture,Agriculture,"to buy agricultural inputs like compost, pesticides and herbicides.",SV,USD,199.0,2015-07-08 21:29:44+00:00,2015-07-07 07:00:00+00:00,2015-07-30 21:21:13+00:00,14.0,10,"#Parent, #Vegan",female,monthly,2015-07-08,2015,July,Wednesday
3009,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1112307,325.0,1000.0,Food,Food,"to buy dishes, oil, forks, and condiments, and to buy fertilisers and weed-killers for her husband’s corn crops.",SV,USD,199.0,2016-07-06 19:38:39+00:00,2016-06-27 07:00:00+00:00,,27.0,4,"#Woman Owned Biz, #Parent",female,monthly,2016-07-06,2016,July,Wednesday
2895,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1035305,800.0,800.0,Food Production/Sales,Food,"to buy corn, oil, margarine, and salt for making and selling tamales.",SV,USD,199.0,2016-03-08 23:41:58+00:00,2016-02-27 08:00:00+00:00,2016-04-10 01:28:32+00:00,23.0,17,"#Supporting Family, #Woman Owned Biz",female,monthly,2016-03-08,2016,March,Tuesday
3400,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1324042,300.0,300.0,Farming,Agriculture,buy agricultural supplies for planting corn and beans.,SV,USD,199.0,2017-06-20 22:44:18+00:00,2017-05-26 07:00:00+00:00,2017-06-22 08:48:43+00:00,13.0,10,"#Repeat Borrower, #Single Parent, #Parent",female,bullet,2017-06-20,2017,June,Tuesday
967,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,852654,1500.0,1500.0,Furniture Making,Manufacturing,to purchase wood and tools to make furniture ,SV,USD,199.0,2015-03-09 22:22:25+00:00,2015-02-24 08:00:00+00:00,2015-03-22 00:05:31+00:00,32.0,59,"#Biz Durable Asset, #Repeat Borrower, #Parent",male,monthly,2015-03-09,2015,March,Monday
1630,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1046019,1200.0,1200.0,General Store,Retail,"to buy soft drinks, sweets, bread, coffee, salsas, and other basic grocery products for her store.",SV,USD,199.0,2016-03-29 20:01:17+00:00,2016-03-18 07:00:00+00:00,2016-05-02 15:07:24+00:00,20.0,44,"user_favorite, #Repeat Borrower, #Inspiring Story, #Repeat Borrower",female,monthly,2016-03-29,2016,March,Tuesday
3399,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1321786,300.0,300.0,Farming,Agriculture,"to buy agricultural supplies (manure, herbicides, and fertilizers) for her corn crops.",SV,USD,199.0,2017-06-16 19:32:41+00:00,2017-06-07 07:00:00+00:00,2017-06-21 14:33:02+00:00,14.0,11,"#Vegan, #Sustainable Ag",female,monthly,2017-06-16,2017,June,Friday
1790,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1109967,175.0,500.0,Beverages,Food,to buy a refrigeration unit to store the drinks that she sells. ,SV,USD,199.0,2016-06-30 23:32:43+00:00,2016-06-13 07:00:00+00:00,,14.0,7,"#Elderly, #Biz Durable Asset, #Woman Owned Biz, #Single",female,monthly,2016-06-30,2016,June,Thursday
855,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,833114,1000.0,1000.0,Clothing Sales,Clothing,"to buy clothing, such as shirts, trousers and underwear to sell.",SV,USD,199.0,2015-01-27 19:57:36+00:00,2015-01-24 08:00:00+00:00,2015-02-26 15:22:44+00:00,14.0,37,"user_favorite, #Elderly, #Repeat Borrower",female,bullet,2015-01-27,2015,January,Tuesday
525,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,752784,400.0,400.0,Clothing Sales,Clothing,to buy clothing in bulk.,SV,USD,199.0,2014-08-11 21:11:23+00:00,2014-07-26 07:00:00+00:00,2014-08-23 00:36:48+00:00,14.0,14,"#Parent, #Schooling, #Woman Owned Biz",female,monthly,2014-08-11,2014,August,Monday
1215,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,925195,925.0,1000.0,Food Stall,Food,to buy supplies for making food and to purchase furniture and equipment so she can offer better service to her customers,SV,USD,199.0,2015-07-29 14:49:59+00:00,2015-07-24 07:00:00+00:00,,20.0,26,"#Biz Durable Asset, #Parent, #Woman Owned Biz",female,monthly,2015-07-29,2015,July,Wednesday
694,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,785992,700.0,700.0,Livestock,Agriculture,to purchase four calves that he plans to fatten and sell in the season when the prices for animals increase. ,SV,USD,199.0,2014-10-20 17:18:18+00:00,2014-10-15 07:00:00+00:00,2014-11-24 14:56:54+00:00,14.0,13,"#Interesting Photo, #Repeat Borrower, #Parent, #Supporting Family, #Animals",male,bullet,2014-10-20,2014,October,Monday
587,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,765426,200.0,200.0,Agriculture,Agriculture,buy fertilizers and pesticides and cultivate corn.,SV,USD,199.0,2014-09-08 14:51:41+00:00,2014-08-29 07:00:00+00:00,2014-09-17 13:19:21+00:00,11.0,6,,female,monthly,2014-09-08,2014,September,Monday
2773,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,908375,300.0,300.0,Farming,Agriculture,"to buy farming supplies like organic fertilizer, leaf fertilizer, and herbicides.",SV,USD,199.0,2015-06-25 21:02:30+00:00,2015-06-23 07:00:00+00:00,2015-07-21 22:09:53+00:00,12.0,12,"#Parent, #Sustainable Ag, #Vegan, #Woman Owned Biz, #Animals, #Woman Owned Biz, #Sustainable Ag, #Parent, #Supporting Family",female,bullet,2015-06-25,2015,June,Thursday
2264,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1228513,300.0,300.0,Fish Selling,Food,to buy more fish to sell and to help her husband pay the harvest expenses.,SV,USD,199.0,2017-01-27 21:07:58+00:00,2017-01-04 08:00:00+00:00,2017-02-09 09:57:15+00:00,14.0,7,"#Repeat Borrower, #Parent",female,monthly,2017-01-27,2017,January,Friday
1515,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1014786,550.0,550.0,Fruits & Vegetables,Food,"to buy more fruit and vegetables like watermelon, melon, pineapple, oranges, squash, corn, cabbage and carrots amongst others to stock his business.",SV,USD,199.0,2016-01-27 17:00:01+00:00,2016-01-21 08:00:00+00:00,2016-02-27 14:33:27+00:00,14.0,18,"#Parent, #Vegan",male,monthly,2016-01-27,2016,January,Wednesday
1150,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,902679,1000.0,1000.0,Cattle,Agriculture,to buy pastured cattle.,SV,USD,199.0,2015-06-16 14:47:09+00:00,2015-06-06 07:00:00+00:00,2015-07-27 14:42:39+00:00,14.0,36,"volunteer_pick, #Elderly, #Animals, #Supporting Family, #Woman Owned Biz, #Inspiring Story, user_favorite",female,bullet,2015-06-16,2015,June,Tuesday
1368,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,971077,350.0,350.0,Livestock,Agriculture,"to buy cattle to raise, fatten, and sell.",SV,USD,199.0,2015-10-29 16:39:02+00:00,2015-10-03 07:00:00+00:00,2015-11-23 13:16:13+00:00,14.0,14,"#Animals, #Parent, #Single Parent, user_favorite",female,monthly,2015-10-29,2015,October,Thursday
742,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,808023,400.0,400.0,Transportation,Transportation,to adjust the motor and repair the steering of the vehicle he has.,SV,USD,199.0,2014-11-28 22:32:15+00:00,2014-11-17 08:00:00+00:00,2015-01-22 15:56:39+00:00,14.0,11,"#Parent, #Supporting Family",male,monthly,2014-11-28,2014,November,Friday
2095,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1190618,600.0,600.0,Food Production/Sales,Food,to buy kitchen utensils for her restaurant as well as food products.,SV,USD,199.0,2016-11-22 21:50:51+00:00,2016-11-19 08:00:00+00:00,2016-12-22 19:49:52+00:00,14.0,14,"#Woman Owned Biz, user_favorite, #Parent, #Repair Renew Replace, user_favorite",female,monthly,2016-11-22,2016,November,Tuesday
1851,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1127124,700.0,1500.0,Pigs,Agriculture,to buy pigs to butcher and to continue selling the meat,SV,USD,199.0,2016-08-01 15:18:27+00:00,2016-07-29 07:00:00+00:00,,27.0,8,"#Animals, #Elderly, #Widowed, #Woman Owned Biz",female,monthly,2016-08-01,2016,August,Monday
1474,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1002414,1000.0,1000.0,Restaurant,Food,"to purchase tables, stoves, containers, pans, and other necessary utensils in the eatery that he runs.",SV,USD,199.0,2015-12-30 17:39:43+00:00,2015-12-23 08:00:00+00:00,2016-01-28 18:48:54+00:00,20.0,37,"user_favorite, #Biz Durable Asset, #Parent",male,monthly,2015-12-30,2015,December,Wednesday
1788,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1108979,1075.0,1600.0,Poultry,Agriculture,to purchase more chickens and concentrated feed to raise them and sell at a good price.,SV,USD,199.0,2016-06-29 21:34:10+00:00,2016-06-24 07:00:00+00:00,,32.0,13,"#Repeat Borrower, #Animals, #Parent, #Woman Owned Biz",female,monthly,2016-06-29,2016,June,Wednesday
2297,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1233009,800.0,800.0,Cattle,Agriculture,to buy heifers to raise and subsequently sell.,SV,USD,199.0,2017-02-06 19:44:46+00:00,2017-01-25 08:00:00+00:00,2017-02-18 15:17:37+00:00,14.0,16,"#Repeat Borrower, #Animals, user_favorite, #Parent",female,bullet,2017-02-06,2017,February,Monday
872,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,834767,675.0,1000.0,Livestock,Agriculture,to buy cattle for his livestock business.,SV,USD,199.0,2015-01-30 17:27:18+00:00,2015-01-15 08:00:00+00:00,,14.0,16,,male,bullet,2015-01-30,2015,January,Friday
1202,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,923867,825.0,1150.0,Food Production/Sales,Food,"to invest in her pupuseria (a shop that makes and sells stuffed tortillas), and to open a store in her house.",SV,USD,199.0,2015-07-27 16:10:06+00:00,2015-07-18 07:00:00+00:00,,20.0,13,"#Woman Owned Biz, #Single Parent",female,monthly,2015-07-27,2015,July,Monday
803,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,822713,700.0,700.0,Livestock,Agriculture,to buy a calf and pay a debt of her mother owes.,SV,USD,199.0,2014-12-30 21:13:11+00:00,2014-12-08 08:00:00+00:00,2014-12-31 16:40:50+00:00,14.0,23,user_favorite,female,monthly,2014-12-30,2014,December,Tuesday
2685,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1326984,600.0,600.0,Food Production/Sales,Food,"to buy supplies to sell chicken with bread and hamburgers, and to use the earnings to pay for her children's education as she is a single mother.",SV,USD,199.0,2017-06-23 20:01:40+00:00,2017-06-21 07:00:00+00:00,2017-06-27 00:24:46+00:00,20.0,15,"#Single Parent, #Parent, #Woman Owned Biz",female,monthly,2017-06-23,2017,June,Friday
973,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,852645,500.0,500.0,Clothing Sales,Clothing,to buy clothing.,SV,USD,199.0,2015-03-09 21:50:14+00:00,2015-02-27 08:00:00+00:00,2015-03-30 17:19:49+00:00,14.0,20,"#Woman Owned Biz, #Single",female,monthly,2015-03-09,2015,March,Monday
2540,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1289761,800.0,800.0,Farming,Agriculture,to purchase agricultural supplies for his corn crop.,SV,USD,199.0,2017-04-30 20:54:48+00:00,2017-04-10 07:00:00+00:00,2017-05-27 19:44:49+00:00,14.0,18,"volunteer_pick, #Repeat Borrower, #Parent, user_favorite, user_favorite, user_favorite, user_favorite, user_favorite",male,bullet,2017-04-30,2017,April,Sunday
3124,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1198750,400.0,400.0,Food Production/Sales,Food,"to purchase corn, gas, rice, oil, beans, pork rinds, quesillo cheese, loroco, and other primary materials for her pupusa shop.",SV,USD,199.0,2016-12-05 17:54:17+00:00,2016-11-25 08:00:00+00:00,2016-12-31 18:33:02+00:00,20.0,12,"#Parent, #Repeat Borrower, #Schooling, #Woman Owned Biz, user_favorite",female,monthly,2016-12-05,2016,December,Monday
2102,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1191487,100.0,100.0,Shoe Sales,Retail,to buy dozens of shoes in various designs to resell since she is a single mother and this income will provide for her daughter.,SV,USD,199.0,2016-11-23 15:49:01+00:00,2016-11-19 08:00:00+00:00,2016-11-25 02:52:36+00:00,14.0,3,"#Single Parent, #Parent, user_favorite, user_favorite",female,monthly,2016-11-23,2016,November,Wednesday
370,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,718807,875.0,875.0,Sewing,Services,"to supply her business, to buy more materials such as fabric, and to buy agricultural supplies",SV,USD,199.0,2014-05-31 16:46:44+00:00,2014-05-28 07:00:00+00:00,2014-06-22 14:15:53+00:00,13.0,32,"#Single Parent, #Fabrics, user_favorite",female,bullet,2014-05-31,2014,May,Saturday
2905,"San Vicente, El Salvador",SLV,El Salvador,San Vicente,Latin America and Caribbean,0.02,"(13.6390979, -88.7830612)",13.6390979,-88.7830612,1046952,600.0,600.0,General Store,Retail,"to purchase sugar, rice, beans, corn, detergents, bread, concentrate, beverages, sweets, shampoos, eggs, condiments, and vegetables among others to stock her store.",SV,USD,199.0,2016-03-30 20:49:15+00:00,2016-03-23 07:00:00+00:00,2016-05-05 21:45:21+00:00,14.0,19,"#Woman Owned Biz, user_favorite",female,monthly,2016-03-30,2016,March,Wednesday
1322,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,956054,375.0,1600.0,General Store,Retail,to stock her store and improve her home and the floor.,SV,USD,199.0,2015-09-30 21:53:27+00:00,2015-09-17 07:00:00+00:00,,20.0,11,"#Parent, #Woman Owned Biz",female,monthly,2015-09-30,2015,September,Wednesday
2446,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1267857,400.0,400.0,Cattle,Agriculture,to purchase hay which will be chopped and fed to her cattle.,SV,USD,199.0,2017-03-27 22:06:57+00:00,2017-03-25 07:00:00+00:00,2017-04-03 20:35:47+00:00,14.0,13,"#Repeat Borrower, #Animals",female,bullet,2017-03-27,2017,March,Monday
217,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,690607,1200.0,1600.0,Agriculture,Agriculture,"to buy manure, fertilizers, pesticides, and to pay for labor and rental of the land.",SV,USD,199.0,2014-03-28 16:10:21+00:00,2014-03-07 08:00:00+00:00,,14.0,20,"#Elderly, #Job Creator, #Sustainable Ag, user_favorite, user_favorite",female,irregular,2014-03-28,2014,March,Friday
2456,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1267849,400.0,400.0,Fruits & Vegetables,Food,to buy tamarind to sell.,SV,USD,199.0,2017-03-27 21:54:41+00:00,2017-03-18 07:00:00+00:00,2017-04-01 06:20:18+00:00,8.0,14,"#Elderly, #Repeat Borrower, user_favorite, user_favorite",female,bullet,2017-03-27,2017,March,Monday
2084,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,1186983,150.0,150.0,Food Production/Sales,Food,"to purchase corn, firewood, sugar, plantains, milk, etc. for the sale of snacks, and also she will purchase fireworks to sell at Christmas.",SV,USD,199.0,2016-11-17 17:39:39+00:00,2016-11-10 08:00:00+00:00,2016-11-20 02:22:56+00:00,14.0,2,"#Single Parent, #Parent",female,monthly,2016-11-17,2016,November,Thursday
1344,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,965366,1500.0,1500.0,Livestock,Agriculture,to buy cattle for grazing to obtain extra income.,SV,USD,199.0,2015-10-19 15:03:54+00:00,2015-10-10 07:00:00+00:00,2015-11-24 16:19:06+00:00,26.0,57,"#Animals, #Parent",male,irregular,2015-10-19,2015,October,Monday
1313,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,953569,800.0,800.0,Agriculture,Agriculture,"to buy agricultural inputs for her maize crops and to buy tools for her husband like a level, shovel, trowel, tape measure and a wheelbarrow.",SV,USD,199.0,2015-09-25 16:51:39+00:00,2015-09-29 07:00:00+00:00,2015-10-27 19:49:22+00:00,10.0,17,"#Woman Owned Biz, #Vegan",female,bullet,2015-09-25,2015,September,Friday
1262,"San Miguel, El Salvador",SLV,El Salvador,San Miguel,Latin America and Caribbean,0.03,"(13.4792922, -88.1779182)",13.4792922,-88.17791820000002,941076,300.0,300.0,Agriculture,Agriculture,"to buy agricultural supplies such as fertilizer, to pay for labor, and to buy seeds to plant beans and corn.",SV,USD,199.0,2015-08-31 16:37:55+00:00,2015-08-04 07:00:00+00:00,2015-09-03 01:08:47+00:00,10.0,4,"#Elderly, #Job Creator, #Parent, #Vegan",female,bullet,2015-08-31,2015,August,Monday
